date(shamsi),number of buy,number of sell,avg price buy,avg price sell
1399/07/30,0,24878,0,12770
1399/07/30,0,24910,0,16830
1399/07/30,0,250,0,24110
1399/07/30,0,25000,0,3290
1399/07/30,0,2642,0,13000
1399/07/30,0,2831,0,24110
1399/07/30,0,290,0,24110
1399/07/30,0,2961,0,3360
1399/07/30,0,2974,0,3350
1399/07/30,0,2983,0,3350
1399/07/30,0,300,0,16830
1399/07/30,0,3000,0,24110
1399/07/30,0,307,0,16830
1399/07/30,0,3135,0,16820
1399/07/30,0,363155,0,3360
1399/07/30,0,3866,0,3350
1399/07/30,0,390642,0,3290
1399/07/30,0,400,0,12770
1399/07/30,0,400,0,24110
1399/07/30,0,412,0,24110
1399/07/30,0,413,0,24110
1399/07/30,0,43032,0,13000
1399/07/30,0,469,0,24110
1399/07/30,0,4735,0,16830
1399/07/30,0,4827,0,16820
1399/07/30,0,500,0,12770
1399/07/30,0,500,0,24110
1399/07/30,0,5000,0,16830
1399/07/30,0,5000,0,24110
1399/07/30,0,5000,0,24110
1399/07/30,0,5000,0,3290
1399/07/30,0,5000,0,3350
1399/07/30,0,50000,0,24010
1399/07/30,0,51829,0,3350
1399/07/30,0,5200,0,3350
1399/07/30,0,544,0,16830
1399/07/30,0,5500,0,3290
1399/07/30,0,591,0,16830
1399/07/30,0,620,0,16830
1399/07/30,0,630,0,12770
1399/07/30,0,7064,0,3350
1399/07/30,0,7510,0,16830
1399/07/30,0,830,0,24110
1399/07/30,0,830,0,24110
1399/07/30,0,9358,0,3290
1399/07/30,10,0,593730,0
1399/07/30,10,0,593730,0
1399/07/30,10,0,593730,0
1399/07/30,100,0,593730,0
1399/07/30,100,0,593730,0
1399/07/30,100,0,593730,0
1399/07/30,1000,0,593730,0
1399/07/30,11,0,593730,0
1399/07/30,12,0,593730,0
1399/07/30,13,0,593730,0
1399/07/30,13,0,593730,0
1399/07/30,134,0,593730,0
1399/07/30,1400,0,593730,0
1399/07/30,149,0,593730,0
1399/07/30,150,0,593730,0
1399/07/30,18,0,593730,0
1399/07/30,18,0,593730,0
1399/07/30,180,0,593730,0
1399/07/30,1860,0,593730,0
1399/07/30,19,0,593730,0
1399/07/30,2,0,593730,0
1399/07/30,20,0,593730,0
1399/07/30,20,0,593730,0
1399/07/30,20,0,593730,0
1399/07/30,20,0,593730,0
1399/07/30,21,0,593730,0
1399/07/30,22,0,593730,0
1399/07/30,225,0,593730,0
1399/07/30,226,0,593730,0
1399/07/30,299,0,593730,0
1399/07/30,30,0,593730,0
1399/07/30,34,0,593730,0
1399/07/30,400,0,593730,0
1399/07/30,43,0,593730,0
1399/07/30,432,0,593730,0
1399/07/30,49,0,593730,0
1399/07/30,50,0,593730,0
1399/07/30,50,0,593730,0
1399/07/30,52,0,593730,0
1399/07/30,555,0,593730,0
1399/07/30,600,0,593730,0
1399/07/30,602,0,593730,0
1399/07/30,63,0,593730,0
1399/07/30,7,0,593730,0
1399/07/30,700,0,593730,0
1399/07/30,84,0,593730,0
1399/07/30,85,0,593730,0
1399/07/30,9,0,593730,0
1399/07/30,9,0,593730,0
1399/07/30,9,0,593730,0
1399/08/03,1000,0,70259,0
1399/08/03,1000,0,70259,0
1399/08/03,1147,0,70259,0
1399/08/03,140,0,70259,0
1399/08/03,2000,0,70259,0
1399/08/03,2000,0,70259,0
1399/08/03,2000,0,70259,0
1399/08/03,251,0,70259,0
1399/08/03,2700,0,70259,0
1399/08/03,332,0,70259,0
1399/08/03,400,0,70259,0
1399/08/03,500,0,70259,0
1399/08/03,500,0,70259,0
1399/08/03,500,0,70259,0
1399/08/03,67667,0,70259,0
1399/08/03,709,0,70259,0
1399/08/03,78,0,70259,0
1399/08/03,970,0,70259,0
1399/08/03,994,0,70259,0
1399/08/05,0,10000,0,3210
1399/08/05,0,11000,0,3010
1399/08/05,0,13240,0,3010
1399/08/05,0,157435,0,3210
1399/08/05,0,1825,0,3010
1399/08/05,0,19818,0,3210
1399/08/05,0,20158,0,3010
1399/08/05,0,2139,0,3010
1399/08/05,0,25000,0,3010
1399/08/05,0,3000,0,3210
1399/08/05,0,348621,0,3010
1399/08/05,0,371017,0,3010
1399/08/05,0,5710,0,3210
1399/08/05,0,68685,0,3210
1399/08/05,0,7000,0,3010
1399/08/06,0,1000,0,29910
1399/08/06,0,1000,0,29910
1399/08/06,0,1200,0,29910
1399/08/06,0,130,0,29910
1399/08/06,0,1422,0,29910
1399/08/06,0,16649,0,29910
1399/08/06,0,1665,0,29910
1399/08/06,0,1669,0,29910
1399/08/06,0,168,0,29910
1399/08/06,0,170,0,29910
1399/08/06,0,170,0,29910
1399/08/06,0,183,0,29910
1399/08/06,0,200,0,29910
1399/08/06,0,200,0,29910
1399/08/06,0,200,0,29910
1399/08/06,0,2000,0,29910
1399/08/06,0,233,0,29910
1399/08/06,0,290,0,29910
1399/08/06,0,300,0,29910
1399/08/06,0,3000,0,29910
1399/08/06,0,333,0,29910
1399/08/06,0,334,0,29910
1399/08/06,0,3350,0,29910
1399/08/06,0,350,0,29910
1399/08/06,0,500,0,29910
1399/08/06,0,500,0,29910
1399/08/06,0,500,0,29910
1399/08/06,0,50000,0,29910
1399/08/06,0,665,0,29910
1399/08/06,0,720,0,29910
1399/08/06,0,900,0,29910
1399/08/06,0,9000,0,29910
1399/08/06,0,999,0,29910
1399/08/07,0,16606,0,28420
1399/08/07,136602,0,34648,0
1399/08/10,0,1511,0,36271
1399/08/10,1047,0,36271,0
1399/08/10,1100,0,36271,0
1399/08/10,1150,0,36271,0
1399/08/10,1266,0,36271,0
1399/08/10,13826,0,36271,0
1399/08/10,1390,0,36271,0
1399/08/10,140,0,36271,0
1399/08/10,140,0,36271,0
1399/08/10,1400,0,36271,0
1399/08/10,1430,0,36271,0
1399/08/10,160,0,36271,0
1399/08/10,172,0,36271,0
1399/08/10,194,0,36271,0
1399/08/10,200,0,36271,0
1399/08/10,200,0,36271,0
1399/08/10,200,0,36271,0
1399/08/10,25000,0,36271,0
1399/08/10,2510,0,36271,0
1399/08/10,2785,0,36271,0
1399/08/10,279,0,36271,0
1399/08/10,300,0,36271,0
1399/08/10,301,0,36271,0
1399/08/10,301,0,36271,0
1399/08/10,3402,0,36271,0
1399/08/10,345,0,36271,0
1399/08/10,418,0,36271,0
1399/08/10,4552,0,36271,0
1399/08/10,701,0,36271,0
1399/08/12,0,1000,0,34069
1399/08/12,0,100000,0,34069
1399/08/12,0,1320,0,34069
1399/08/12,0,14271,0,34069
1399/08/12,0,1670,0,34069
1399/08/12,0,290,0,34069
1399/08/12,0,415,0,34069
1399/08/12,0,637,0,34069
1399/08/12,0,80397,0,34069
1399/08/14,0,1245,0,79685
1399/08/14,0,125,0,79685
1399/08/14,0,16000,0,79685
1399/08/14,0,2297,0,79685
1399/08/14,0,249,0,79685
1399/08/14,0,25766,0,79685
1399/08/14,0,3000,0,79685
1399/08/14,0,34136,0,74999
1399/08/14,0,500,0,79685
1399/08/14,0,70,0,79685
1399/08/14,0,700,0,79685
1399/08/14,0,800,0,79685
1399/08/17,120,0,43496,0
1399/08/17,120,0,43496,0
1399/08/17,139,0,43496,0
1399/08/17,150,0,43496,0
1399/08/17,164270,0,43496,0
1399/08/17,200,0,43496,0
1399/08/17,200,0,43496,0
1399/08/17,288,0,43496,0
1399/08/17,300,0,43496,0
1399/08/17,3154,0,43496,0
1399/08/17,4000,0,43496,0
1399/08/17,4198,0,43496,0
1399/08/17,500,0,43496,0
1399/08/17,500,0,43496,0
1399/08/17,5237,0,43496,0
1399/08/17,6140,0,43496,0
1399/08/17,700,0,43496,0
1399/08/17,800,0,43496,0
1399/08/17,8895,0,43496,0
1399/08/17,89,0,43496,0
1399/08/19,0,1000,0,48490
1399/08/19,0,10000,0,48500
1399/08/19,0,1016,0,49000
1399/08/19,0,102,0,49000
1399/08/19,0,1100,0,49000
1399/08/19,0,1100,0,49000
1399/08/19,0,1200,0,49000
1399/08/19,0,123,0,48490
1399/08/19,0,123,0,48490
1399/08/19,0,129,0,49000
1399/08/19,0,13814,0,48490
1399/08/19,0,13905,0,48490
1399/08/19,0,1630,0,48490
1399/08/19,0,180,0,48490
1399/08/19,0,200,0,49000
1399/08/19,0,2000,0,49000
1399/08/19,0,20261,0,49000
1399/08/19,0,2054,0,48490
1399/08/19,0,210,0,48490
1399/08/19,0,220,0,48490
1399/08/19,0,25652,0,47100
1399/08/19,0,3255,0,48490
1399/08/19,0,4262,0,48490
1399/08/19,0,431,0,48490
1399/08/19,0,50000,0,48490
1399/08/19,0,550,0,48490
1399/08/19,0,5500,0,49000
1399/08/19,0,6095,0,48490
1399/08/19,0,7000,0,48490
1399/08/19,0,7000,0,48490
1399/08/19,0,746,0,48490
1399/08/19,0,746,0,48500
1399/08/19,0,8156,0,49000
1399/08/19,0,9250,0,48500
1399/08/19,0,990,0,48490
1399/08/19,1000,0,39380,0
1399/08/19,1000,0,39380,0
1399/08/19,10000,0,39380,0
1399/08/19,1216,0,39380,0
1399/08/19,12500,0,39380,0
1399/08/19,136,0,39380,0
1399/08/19,136,0,39380,0
1399/08/19,138,0,39380,0
1399/08/19,1500,0,39380,0
1399/08/19,172,0,39380,0
1399/08/19,1748,0,39380,0
1399/08/19,183,0,39380,0
1399/08/19,200,0,39380,0
1399/08/19,2000,0,39380,0
1399/08/19,2000,0,39380,0
1399/08/19,2000,0,39380,0
1399/08/19,2222,0,39380,0
1399/08/19,2348,0,39380,0
1399/08/19,2500,0,39380,0
1399/08/19,265,0,39380,0
1399/08/19,274,0,39380,0
1399/08/19,2900,0,39360,0
1399/08/19,3000,0,39380,0
1399/08/19,3065,0,39360,0
1399/08/19,378,0,39380,0
1399/08/19,390,0,39360,0
1399/08/19,4262,0,39380,0
1399/08/19,4393,0,39380,0
1399/08/19,4500,0,39380,0
1399/08/19,486,0,39380,0
1399/08/19,500,0,39380,0
1399/08/19,500,0,39380,0
1399/08/19,500,0,39380,0
1399/08/19,500,0,39380,0
1399/08/19,500,0,39380,0
1399/08/19,500,0,39380,0
1399/08/19,5000,0,39380,0
1399/08/19,5070,0,39380,0
1399/08/19,5148,0,39380,0
1399/08/19,531,0,39380,0
1399/08/19,5693,0,39380,0
1399/08/19,6880,0,39380,0
1399/08/19,826,0,39360,0
1399/08/19,940,0,39380,0
1399/08/20,0,170,0,36740
1399/08/20,0,2813,0,36740
1399/08/20,0,5000,0,36900
1399/08/20,0,7017,0,36740
1399/08/20,1000,0,20026,0
1399/08/20,1000,0,49690,0
1399/08/20,11733,0,20026,0
1399/08/20,17020,0,20026,0
1399/08/20,19649,0,49690,0
1399/08/20,20000,0,20026,0
1399/08/20,204,0,49729,0
1399/08/20,2230,0,49690,0
1399/08/20,2339,0,28100,0
1399/08/20,2592,0,20026,0
1399/08/20,26172,0,28290,0
1399/08/20,3007,0,49700,0
1399/08/20,3222,0,49690,0
1399/08/20,32826,0,49729,0
1399/08/20,406,0,49700,0
1399/08/20,4300,0,49690,0
1399/08/20,43977,0,20026,0
1399/08/20,48678,0,20026,0
1399/08/20,500,0,27680,0
1399/08/20,500,0,28100,0
1399/08/20,500,0,49729,0
1399/08/20,5000,0,20026,0
1399/08/20,5000,0,49729,0
1399/08/20,50000,0,20026,0
1399/08/20,5520,0,49699,0
1399/08/20,674,0,49729,0
1399/08/20,700,0,49699,0
1399/08/20,70489,0,28290,0
1399/08/20,857,0,49729,0
1399/08/20,9939,0,49729,0
1399/08/20,9966,0,49700,0
1399/08/21,0,101,0,52150
1399/08/21,0,105,0,52150
1399/08/21,0,1118,0,34390
1399/08/21,0,113,0,52150
1399/08/21,0,1224,0,52105
1399/08/21,0,1442,0,34470
1399/08/21,0,147,0,34020
1399/08/21,0,148,0,34020
1399/08/21,0,148,0,34390
1399/08/21,0,149,0,34020
1399/08/21,0,152,0,52150
1399/08/21,0,160,0,52105
1399/08/21,0,169,0,52150
1399/08/21,0,176,0,34020
1399/08/21,0,183,0,52105
1399/08/21,0,1970,0,34020
1399/08/21,0,1973,0,52105
1399/08/21,0,200,0,34020
1399/08/21,0,200,0,34020
1399/08/21,0,200,0,34020
1399/08/21,0,2000,0,34390
1399/08/21,0,2120,0,52105
1399/08/21,0,24442,0,34020
1399/08/21,0,250,0,34390
1399/08/21,0,2678,0,51700
1399/08/21,0,285,0,52150
1399/08/21,0,288,0,34390
1399/08/21,0,289,0,34390
1399/08/21,0,289,0,34390
1399/08/21,0,2928,0,34020
1399/08/21,0,305,0,34390
1399/08/21,0,315,0,34390
1399/08/21,0,320,0,52150
1399/08/21,0,3814,0,52105
1399/08/21,0,3867,0,52150
1399/08/21,0,3933,0,34020
1399/08/21,0,4418,0,52150
1399/08/21,0,500,0,34470
1399/08/21,0,536,0,34390
1399/08/21,0,5507,0,34020
1399/08/21,0,58,0,34470
1399/08/21,0,64,0,52105
1399/08/21,0,6935,0,51700
1399/08/21,0,734,0,34440
1399/08/21,0,774,0,34390
1399/08/21,0,7976,0,34450
1399/08/21,0,9000,0,34470
1399/08/21,0,9000,0,34470
1399/08/21,0,9530,0,52149
1399/08/21,0,9684,0,51330
1399/08/21,0,9907,0,50274
1399/08/21,0,9978,0,34390
1399/08/21,100,0,51010,0
1399/08/21,1000,0,377500,0
1399/08/21,1000,0,384990,0
1399/08/21,1045,0,382750,0
1399/08/21,112,0,52165,0
1399/08/21,1254,0,384500,0
1399/08/21,14143,0,51010,0
1399/08/21,1640,0,51010,0
1399/08/21,232,0,377500,0
1399/08/21,234,0,382750,0
1399/08/21,25,0,384500,0
1399/08/21,284,0,385000,0
1399/08/21,300,0,384000,0
1399/08/21,34375,0,52165,0
1399/08/21,3801,0,52165,0
1399/08/21,4,0,385000,0
1399/08/21,50,0,384000,0
1399/08/21,50,0,384000,0
1399/08/21,529,0,382650,0
1399/08/21,580,0,52165,0
1399/08/21,60851,0,34322,0
1399/08/21,640,0,51010,0
1399/08/21,66,0,377500,0
1399/08/21,664,0,382700,0
1399/08/21,77,0,51010,0
1399/08/21,875,0,384020,0
1399/08/21,88,0,382700,0
1399/08/24,0,1000,0,23900
1399/08/24,0,10592,0,23900
1399/08/24,0,1250,0,23900
1399/08/24,0,18006,0,23150
1399/08/24,0,1994,0,23150
1399/08/24,0,20000,0,22900
1399/08/24,0,20000,0,23100
1399/08/24,0,2084,0,23900
1399/08/24,0,2200,0,23900
1399/08/24,0,245,0,35730
1399/08/24,0,2664,0,53890
1399/08/24,0,2874,0,23900
1399/08/24,0,30559,0,48898
1399/08/24,0,4000,0,35730
1399/08/24,0,4695,0,35730
1399/08/24,0,5000,0,35730
1399/08/24,0,6577,0,53890
1399/08/24,18944,0,52100,0
1399/08/24,30559,0,48898,0
1399/08/25,0,1,0,195110
1399/08/25,0,1000,0,36000
1399/08/25,0,1000,0,43939
1399/08/25,0,115,0,43939
1399/08/25,0,13491,0,51000
1399/08/25,0,14761,0,49950
1399/08/25,0,1500,0,51000
1399/08/25,0,1660,0,43939
1399/08/25,0,199,0,195110
1399/08/25,0,200,0,36000
1399/08/25,0,2000,0,36000
1399/08/25,0,20000,0,50780
1399/08/25,0,20000,0,51200
1399/08/25,0,2124,0,36010
1399/08/25,0,3033,0,43939
1399/08/25,0,323,0,36000
1399/08/25,0,36,0,43940
1399/08/25,0,390,0,51000
1399/08/25,0,4619,0,51000
1399/08/25,0,4650,0,34580
1399/08/25,0,4680,0,35990
1399/08/25,0,4993,0,36010
1399/08/25,0,5239,0,49950
1399/08/25,0,5320,0,35990
1399/08/25,0,5512,0,34580
1399/08/25,0,5666,0,36000
1399/08/25,0,811,0,36000
1399/08/25,0,9632,0,34580
1399/08/26,0,100,0,341200
1399/08/26,0,1000,0,23330
1399/08/26,0,10000,0,23330
1399/08/26,0,109,0,341000
1399/08/26,0,1148,0,341200
1399/08/26,0,16,0,341000
1399/08/26,0,1983,0,23330
1399/08/26,0,1990,0,23300
1399/08/26,0,200,0,342550
1399/08/26,0,20000,0,22400
1399/08/26,0,20000,0,23300
1399/08/26,0,20000,0,23305
1399/08/26,0,2023,0,23300
1399/08/26,0,2279,0,23300
1399/08/26,0,2664,0,23330
1399/08/26,0,2838,0,22800
1399/08/26,0,3903,0,23330
1399/08/26,0,40,0,341000
1399/08/26,0,4275,0,23300
1399/08/26,0,450,0,23330
1399/08/26,0,4561,0,22800
1399/08/26,0,50,0,341000
1399/08/26,0,5700,0,22800
1399/08/26,0,6901,0,22800
1399/08/26,0,741,0,341000
1399/08/26,0,916,0,48600
1399/08/26,0,9433,0,23300
1399/08/26,1,0,78225,0
1399/08/26,100,0,78225,0
1399/08/26,100,0,78225,0
1399/08/26,100,0,78225,0
1399/08/26,100,0,78225,0
1399/08/26,100,0,78225,0
1399/08/26,1000,0,78225,0
1399/08/26,1000,0,78225,0
1399/08/26,1000,0,78225,0
1399/08/26,132,0,78225,0
1399/08/26,14,0,78225,0
1399/08/26,1451,0,78225,0
1399/08/26,1682,0,78225,0
1399/08/26,181,0,78225,0
1399/08/26,19451,0,78225,0
1399/08/26,200,0,78225,0
1399/08/26,2000,0,78225,0
1399/08/26,205,0,78225,0
1399/08/26,2377,0,78225,0
1399/08/26,24,0,78225,0
1399/08/26,250,0,78225,0
1399/08/26,27,0,78225,0
1399/08/26,27,0,78225,0
1399/08/26,323,0,78225,0
1399/08/26,331,0,78225,0
1399/08/26,400,0,78225,0
1399/08/26,4936,0,78225,0
1399/08/26,5000,0,78225,0
1399/08/26,5000,0,78225,0
1399/08/26,535,0,78225,0
1399/08/26,56,0,78225,0
1399/08/26,562,0,78225,0
1399/08/26,600,0,78225,0
1399/08/26,600,0,78225,0
1399/08/26,6000,0,78225,0
1399/08/26,6450,0,78225,0
1399/08/26,65,0,78225,0
1399/08/26,69,0,78225,0
1399/08/26,70,0,78225,0
1399/08/26,80,0,78225,0
1399/08/26,800,0,78225,0
1399/08/27,0,1000,0,346000
1399/08/27,0,1000,0,48800
1399/08/27,0,1000,0,48800
1399/08/27,0,1000,0,48800
1399/08/27,0,1000,0,48800
1399/08/27,0,1000,0,48800
1399/08/27,0,10000,0,48600
1399/08/27,0,1021,0,48800
1399/08/27,0,104,0,48800
1399/08/27,0,10687,0,14030
1399/08/27,0,1100,0,14030
1399/08/27,0,11449,0,33910
1399/08/27,0,12,0,348000
1399/08/27,0,135,0,336490
1399/08/27,0,15,0,346400
1399/08/27,0,15826,0,14030
1399/08/27,0,175,0,346400
1399/08/27,0,222,0,48800
1399/08/27,0,241,0,352100
1399/08/27,0,253,0,346400
1399/08/27,0,259,0,352100
1399/08/27,0,2690,0,48800
1399/08/27,0,296,0,346000
1399/08/27,0,304,0,336490
1399/08/27,0,3056,0,33910
1399/08/27,0,33910,0,33910
1399/08/27,0,436,0,33910
1399/08/27,0,45649,0,33910
1399/08/27,0,488,0,348000
1399/08/27,0,500,0,14030
1399/08/27,0,500,0,336430
1399/08/27,0,500,0,33910
1399/08/27,0,500,0,339500
1399/08/27,0,500,0,346000
1399/08/27,0,500,0,346000
1399/08/27,0,5000,0,33910
1399/08/27,0,515,0,14030
1399/08/27,0,57,0,346400
1399/08/27,0,5865,0,50810
1399/08/27,0,588,0,50810
1399/08/27,0,589,0,14030
1399/08/27,0,61,0,336490
1399/08/27,0,9628,0,14030
1399/08/27,0,963,0,48800
1399/08/28,0,129,0,78508
1399/08/28,0,17632,0,78508
1399/08/28,0,44888,0,78508
1399/08/28,0,750,0,78508
1399/08/28,100,0,236300,0
1399/08/28,1138,0,236300,0
1399/08/28,126,0,236300,0
1399/08/28,127,0,236300,0
1399/08/28,22,0,236300,0
1399/08/28,250,0,236300,0
1399/08/28,2692,0,236300,0
1399/08/28,3,0,236300,0
1399/08/28,31,0,236300,0
1399/08/28,367,0,236300,0
1399/08/28,392,0,236300,0
1399/08/28,40,0,236300,0
1399/08/28,465,0,236300,0
1399/08/28,500,0,236300,0
1399/08/28,6000,0,236300,0
1399/09/01,0,1000,0,22880
1399/09/01,0,1000,0,22880
1399/09/01,0,1000,0,22880
1399/09/01,0,1000,0,22880
1399/09/01,0,1000,0,22880
1399/09/01,0,1000,0,22880
1399/09/01,0,1000,0,22880
1399/09/01,0,1000,0,22880
1399/09/01,0,1000,0,22880
1399/09/01,0,1000,0,22880
1399/09/01,0,1000,0,23000
1399/09/01,0,10000,0,23000
1399/09/01,0,1204,0,23000
1399/09/01,0,1500,0,23000
1399/09/01,0,1600,0,22880
1399/09/01,0,1638,0,22880
1399/09/01,0,1700,0,22880
1399/09/01,0,199,0,22880
1399/09/01,0,2154,0,23000
1399/09/01,0,2173,0,23000
1399/09/01,0,2177,0,22880
1399/09/01,0,219,0,22880
1399/09/01,0,220,0,22880
1399/09/01,0,220,0,22880
1399/09/01,0,221,0,22880
1399/09/01,0,222,0,22880
1399/09/01,0,227,0,22880
1399/09/01,0,230,0,22880
1399/09/01,0,2446,0,23000
1399/09/01,0,250,0,22880
1399/09/01,0,250,0,22880
1399/09/01,0,269,0,22880
1399/09/01,0,300,0,22880
1399/09/01,0,3000,0,22880
1399/09/01,0,3480,0,22880
1399/09/01,0,394,0,22880
1399/09/01,0,400,0,22880
1399/09/01,0,400,0,22880
1399/09/01,0,400,0,23000
1399/09/01,0,4000,0,22880
1399/09/01,0,423,0,23000
1399/09/01,0,4500,0,23000
1399/09/01,0,500,0,22880
1399/09/01,0,500,0,22880
1399/09/01,0,500,0,22880
1399/09/01,0,500,0,23000
1399/09/01,0,5000,0,22880
1399/09/01,0,5000,0,23000
1399/09/01,0,5225,0,22880
1399/09/01,0,530,0,22880
1399/09/01,0,577,0,22880
1399/09/01,0,6000,0,22880
1399/09/01,0,6525,0,22880
1399/09/01,0,695,0,23000
1399/09/01,0,8456,0,23000
1399/09/01,0,850,0,23000
1399/09/01,0,851,0,23000
1399/09/01,0,875,0,22880
1399/09/01,10000,0,237730,0
1399/09/01,1065,0,24100,0
1399/09/01,13,0,237730,0
1399/09/01,170,0,237730,0
1399/09/01,17213,0,23780,0
1399/09/01,289,0,24100,0
1399/09/01,305,0,237730,0
1399/09/01,30899,0,24100,0
1399/09/01,3200,0,237730,0
1399/09/01,35203,0,24100,0
1399/09/01,4050,0,24100,0
1399/09/01,5000,0,24100,0
1399/09/01,6281,0,24100,0
1399/09/01,8,0,237730,0
1399/09/01,844,0,237730,0
1399/09/01,94,0,237730,0
1399/09/02,0,110,0,223000
1399/09/02,0,156,0,225000
1399/09/02,0,25,0,225000
1399/09/02,0,34,0,225000
1399/09/02,0,35,0,223000
1399/09/02,0,37,0,223000
1399/09/02,0,44,0,225000
1399/09/02,0,50,0,225000
1399/09/02,0,538,0,225000
1399/09/02,0,73,0,225000
1399/09/02,0,80,0,225000
1399/09/02,0,818,0,223000
1399/09/03,0,100,0,235010
1399/09/03,0,100,0,235010
1399/09/03,0,100,0,237200
1399/09/03,0,100,0,237200
1399/09/03,0,100,0,237700
1399/09/03,0,1000,0,229880
1399/09/03,0,1000,0,234000
1399/09/03,0,1000,0,234000
1399/09/03,0,1000,0,234500
1399/09/03,0,1000,0,234700
1399/09/03,0,1000,0,234800
1399/09/03,0,1000,0,234800
1399/09/03,0,1000,0,234900
1399/09/03,0,1000,0,235000
1399/09/03,0,1000,0,235900
1399/09/03,0,1000,0,236500
1399/09/03,0,1000,0,237000
1399/09/03,0,1000,0,239000
1399/09/03,0,1000,0,239500
1399/09/03,0,1000,0,241000
1399/09/03,0,112,0,234630
1399/09/03,0,1274,0,239500
1399/09/03,0,170,0,235010
1399/09/03,0,1866,0,234630
1399/09/03,0,213,0,241670
1399/09/03,0,22,0,234630
1399/09/03,0,25,0,237200
1399/09/03,0,25,0,237200
1399/09/03,0,300,0,237200
1399/09/03,0,33,0,237200
1399/09/03,0,362,0,235300
1399/09/03,0,423,0,238000
1399/09/03,0,45,0,237700
1399/09/03,0,479,0,239900
1399/09/03,0,48,0,235300
1399/09/03,0,50,0,237700
1399/09/03,0,50,0,239900
1399/09/03,0,500,0,237700
1399/09/03,0,54,0,234940
1399/09/03,0,546,0,235010
1399/09/03,0,577,0,238000
1399/09/03,0,68,0,240000
1399/09/03,0,7,0,237220
1399/09/03,0,84,0,235010
1399/09/03,0,84,0,239500
1399/09/03,0,92,0,237700
1399/09/03,0,932,0,239000
1399/09/03,0,946,0,234940
1399/09/03,117,0,43154,0
1399/09/03,117,0,43154,0
1399/09/03,117,0,43154,0
1399/09/03,120,0,43154,0
1399/09/03,17745,0,43154,0
1399/09/03,184,0,43154,0
1399/09/03,233,0,43154,0
1399/09/03,2478,0,43154,0
1399/09/03,400,0,43154,0
1399/09/03,5000,0,43154,0
1399/09/03,6925,0,43154,0
1399/09/05,435,0,39240,0
1399/09/05,99565,0,39240,0
1399/09/08,0,100,0,242050
1399/09/08,0,100,0,244290
1399/09/08,0,100,0,247000
1399/09/08,0,105,0,247000
1399/09/08,0,109,0,244290
1399/09/08,0,157,0,242050
1399/09/08,0,200,0,247000
1399/09/08,0,201,0,247000
1399/09/08,0,21,0,245630
1399/09/08,0,21,0,247000
1399/09/08,0,233,0,242050
1399/09/08,0,24,0,247000
1399/09/08,0,30,0,247000
1399/09/08,0,3220,0,247000
1399/09/08,0,39,0,247000
1399/09/08,0,40,0,242050
1399/09/08,0,40,0,244290
1399/09/08,0,40,0,247000
1399/09/08,0,40,0,247000
1399/09/08,0,400,0,247000
1399/09/08,0,409,0,247000
1399/09/08,0,41,0,242050
1399/09/08,0,48,0,242050
1399/09/08,0,500,0,244290
1399/09/08,0,500,0,244290
1399/09/08,0,500,0,247000
1399/09/08,0,55,0,247000
1399/09/08,0,550,0,247000
1399/09/08,0,60,0,247000
1399/09/08,0,67,0,242050
1399/09/08,0,70,0,244290
1399/09/08,0,774,0,242050
1399/09/08,0,815,0,244290
1399/09/08,0,86,0,242050
1399/09/08,20,0,230000,0
1399/09/08,2640,0,230000,0
1399/09/08,63,0,230000,0
1399/09/08,6972,0,228500,0
1399/09/09,0,1000,0,42800
1399/09/09,0,1000,0,42800
1399/09/09,0,119,0,42630
1399/09/09,0,120,0,42800
1399/09/09,0,127,0,42800
1399/09/09,0,132,0,43250
1399/09/09,0,1355,0,42640
1399/09/09,0,140,0,42640
1399/09/09,0,1410,0,42630
1399/09/09,0,14941,0,42630
1399/09/09,0,150,0,42640
1399/09/09,0,1700,0,42800
1399/09/09,0,19400,0,40000
1399/09/09,0,200,0,42800
1399/09/09,0,2000,0,42640
1399/09/09,0,202,0,42640
1399/09/09,0,2080,0,44950
1399/09/09,0,21468,0,40000
1399/09/09,0,230,0,42630
1399/09/09,0,273,0,42640
1399/09/09,0,300,0,42650
1399/09/09,0,345,0,43250
1399/09/09,0,3732,0,40000
1399/09/09,0,396,0,43500
1399/09/09,0,400,0,40000
1399/09/09,0,42,0,42650
1399/09/09,0,450,0,42800
1399/09/09,0,461,0,42800
1399/09/09,0,500,0,42640
1399/09/09,0,500,0,42800
1399/09/09,0,5000,0,40000
1399/09/09,0,585,0,42800
1399/09/09,0,689,0,43250
1399/09/09,0,790,0,43500
1399/09/09,0,7920,0,44900
1399/09/09,0,8932,0,43500
1399/09/09,0,911,0,42630
1399/09/09,43761,0,54000,0
1399/09/11,0,1000,0,47200
1399/09/11,0,10000,0,45200
1399/09/11,0,1519,0,47200
1399/09/11,0,210,0,47300
1399/09/11,0,211,0,47200
1399/09/11,0,2163,0,47200
1399/09/11,0,2174,0,47900
1399/09/11,0,2826,0,47900
1399/09/11,0,6296,0,47700
1399/09/11,0,633,0,47200
1399/09/11,0,7247,0,47900
1399/09/11,0,9482,0,47500
1399/09/11,15599,0,261260,0
1399/09/12,1000,0,37900,0
1399/09/12,1053,0,38162,0
1399/09/12,12,0,38162,0
1399/09/12,131,0,38162,0
1399/09/12,131,0,38162,0
1399/09/12,131,0,38162,0
1399/09/12,131,0,38162,0
