date(shamsi),number of buy,number of sell,avg price buy,avg price sell
1399/11/12,0,100,0,82270
1399/11/12,0,981,0,81968
1399/11/12,0,421,0,81968
1399/11/12,0,2000,0,81968
1399/11/12,0,5000,0,81968
1399/11/12,0,250,0,81968
1399/11/12,0,2132,0,81968
1399/11/12,0,954,0,81968
1399/11/12,0,410,0,81968
1399/11/12,0,88,0,81968
1399/11/12,0,8900,0,81968
1399/11/12,0,3185,0,81968
1399/11/12,0,27454,0,81968
1399/10/03,22736,0,2970,0
1399/10/03,93525,0,2977,0
1399/10/03,20000,0,2977,0
1399/10/03,4794,0,2977,0
1399/10/03,6000,0,2977,0
1399/10/03,10000,0,2977,0
1399/10/03,8465,0,2977,0
1399/10/03,3370,0,2977,0
1399/10/03,15981,0,2977,0
1399/10/03,1354,0,2977,0
1399/10/03,8741,0,2977,0
1399/10/03,5034,0,2977,0
1399/10/08,0,85616,0,2771
1399/10/08,0,100000,0,2771
1399/10/08,0,14384,0,2771
1399/04/17,4514,0,94687,0
1399/04/24,0,219,0,92130
1399/04/24,0,200,0,92130
1399/04/24,0,55,0,92130
1399/04/24,0,83,0,92130
1399/04/24,0,205,0,92130
1399/04/24,0,500,0,92130
1399/04/24,0,108,0,92130
1399/04/24,0,100,0,92130
1399/04/24,0,500,0,92130
1399/04/24,0,100,0,92130
1399/04/24,0,215,0,92130
1399/04/24,0,55,0,92130
1399/04/24,0,216,0,92130
1399/04/24,0,500,0,92130
1399/04/24,0,100,0,92130
1399/04/24,0,96,0,92130
1399/04/24,0,100,0,92130
1399/04/24,0,108,0,92130
1399/04/24,0,215,0,92130
1399/04/24,0,55,0,92130
1399/04/24,0,784,0,92130
1399/04/25,6,0,25000,0
1399/08/10,0,6,0,34326
1399/10/16,3608,0,222789,0
1399/10/16,200,0,222789,0
1399/10/16,250,0,222789,0
1399/10/16,770,0,222789,0
1399/11/04,0,1877,0,216497
1399/11/04,0,2951,0,216497
1399/09/18,11000,0,44525,0
1399/09/18,430,0,44525,0
1399/09/18,123945,0,44526,0
1399/09/18,0,223,0,44526
1399/10/03,0,1327,0,47390
1399/10/03,0,106,0,47390
1399/10/03,0,110,0,47390
1399/10/03,0,3457,0,46500
1399/10/03,0,6687,0,46332
1399/10/03,0,792,0,46332
1399/10/03,0,1076,0,46300
1399/10/03,0,2521,0,46332
1399/10/03,0,10000,0,46340
1399/10/03,0,500,0,46332
1399/10/03,0,1290,0,46332
1399/10/03,0,10000,0,46290
1399/10/09,0,3976,0,43700
1399/10/09,0,1708,0,43700
1399/10/09,0,10700,0,43700
1399/10/09,0,10000,0,43669
1399/10/09,0,10000,0,43669
1399/10/09,0,200,0,43690
1399/10/09,0,39945,0,43669
1399/10/09,0,20757,0,43669
1399/08/14,1451,0,81247,0
1399/09/08,0,1451,0,65736
1399/11/13,7951,0,28110,0
1399/11/13,5000,0,28110,0
1399/11/13,4675,0,28110,0
1399/11/13,2500,0,28110,0
1399/11/13,1000,0,28110,0
1399/11/13,770,0,28110,0
1399/11/13,500,0,28110,0
1399/11/13,300,0,28110,0
1399/11/13,200,0,28110,0
1399/11/13,26000,0,28110,0
1399/11/13,5000,0,28110,0
1399/11/13,3500,0,28110,0
1399/11/13,358,0,28110,0
1399/11/13,2479,0,28110,0
1399/11/13,21100,0,28110,0
1399/11/18,0,962,0,30585
1399/11/18,0,39038,0,30579
1399/11/19,0,7000,0,28950
1399/11/19,0,3124,0,28989
1399/11/19,0,200,0,28600
1399/11/19,0,3015,0,28580
1399/11/19,0,627,0,28560
1399/11/19,0,290,0,28560
1399/11/19,0,987,0,28550
1399/11/19,0,500,0,28550
1399/11/19,0,7258,0,28550
1399/11/19,0,8029,0,28548
1399/11/19,0,347,0,28548
1399/11/19,0,9956,0,28510
1399/10/23,44016,0,45728,0
1399/10/23,939,0,45728,0
1399/10/23,2872,0,45728,0
1399/10/23,10092,0,45728,0
1399/10/27,0,950,0,48753
1399/10/27,0,9050,0,48753
1399/10/29,0,828,0,44772
1399/10/29,0,550,0,44772
1399/10/29,0,114,0,44772
1399/10/29,0,222,0,44772
1399/10/29,0,500,0,44772
1399/10/29,0,25,0,44772
1399/10/29,0,7761,0,44772
1399/10/29,0,107,0,45600
1399/10/29,0,3765,0,45600
1399/10/29,0,219,0,45600
1399/10/29,0,500,0,45600
1399/10/29,0,200,0,45600
1399/10/29,0,1000,0,45600
1399/10/29,0,1000,0,45600
1399/10/29,0,2000,0,45600
1399/10/29,0,1209,0,45600
1399/10/29,8479,0,46776,0
1399/10/29,120,0,46776,0
1399/10/29,1401,0,46776,0
1399/10/30,0,37919,0,47760
1399/11/20,72,0,44510,0
1399/11/20,245,0,44510,0
1399/11/20,171,0,44510,0
1399/11/20,124,0,44510,0
1399/11/20,1000,0,44510,0
1399/11/20,150,0,44510,0
1399/11/20,247,0,44510,0
1399/11/20,2224,0,44510,0
1399/11/20,235,0,44510,0
1399/11/20,1700,0,44510,0
1399/11/20,171,0,44510,0
1399/11/20,5600,0,44510,0
1399/11/20,1000,0,44510,0
1399/11/20,4000,0,44510,0
1399/11/20,3000,0,44510,0
1399/11/20,400,0,44510,0
1399/11/20,1000,0,44510,0
1399/11/20,480,0,44510,0
1399/11/20,230,0,44510,0
1399/11/20,3000,0,44510,0
1399/11/20,250,0,44510,0
1399/11/20,1100,0,44510,0
1399/11/20,122,0,44510,0
1399/11/20,11332,0,44510,0
1399/11/20,13500,0,44510,0
1399/11/20,2880,0,44510,0
1399/11/20,601,0,44510,0
1399/11/20,937,0,44510,0
1399/11/29,0,1320,0,41450
1399/11/29,0,1905,0,41450
1399/11/29,0,1775,0,41450
1399/11/29,0,5000,0,43440
1399/11/29,0,2276,0,43670
1399/11/29,0,230,0,43670
1399/11/29,0,5000,0,43790
1399/11/29,0,5000,0,43800
1399/11/29,0,5000,0,43999
1399/11/29,0,2000,0,43980
1399/12/02,0,5120,0,42310
1399/12/02,0,785,0,42988
1399/12/02,0,270,0,42890
1399/12/02,0,20090,0,42890
1399/10/13,317,0,15500,0
1399/10/13,747,0,15500,0
1399/10/13,13500,0,15500,0
1399/10/13,11000,0,15500,0
1399/10/13,276,0,15500,0
1399/10/13,5000,0,15500,0
1399/10/13,522,0,15500,0
1399/10/13,600,0,15500,0
1399/10/13,253,0,15500,0
1399/10/13,2500,0,15500,0
1399/10/13,835,0,15500,0
1399/10/13,20000,0,15500,0
1399/10/13,12500,0,15500,0
1399/10/13,330,0,15500,0
1399/10/13,350,0,15500,0
1399/10/13,9314,0,15500,0
1399/10/13,300,0,15500,0
1399/10/13,20000,0,15500,0
1399/10/13,2500,0,15500,0
1399/10/13,456,0,15500,0
1399/10/13,20000,0,15500,0
1399/10/13,500,0,15500,0
1399/10/13,1000,0,15500,0
1399/10/13,10000,0,15500,0
1399/10/13,549,0,15500,0
1399/10/13,651,0,15500,0
1399/10/13,989,0,15500,0
1399/10/13,847,0,15500,0
1399/10/13,999,0,15500,0
1399/10/13,300,0,15500,0
1399/10/13,716,0,15500,0
1399/10/13,200,0,15500,0
1399/10/13,160,0,15500,0
1399/10/13,11248,0,15500,0
1399/10/27,0,10000,0,18599
1399/10/27,0,5000,0,18140
1399/10/27,0,5000,0,18000
1399/10/27,0,10000,0,18180
1399/10/27,0,10000,0,18200
1399/10/27,0,5900,0,18200
1399/10/27,0,4100,0,18200
1399/10/27,0,10000,0,18200
1399/10/30,0,15078,0,17472
1399/10/30,0,2851,0,17472
1399/10/30,0,1000,0,17472
1399/10/30,0,2000,0,17472
1399/10/30,0,8868,0,17472
1399/10/30,0,2900,0,17472
1399/10/30,0,8100,0,17472
1399/10/30,0,13900,0,17472
1399/10/30,0,301,0,17472
1399/10/30,0,1106,0,17472
1399/10/30,0,669,0,17472
1399/10/30,0,568,0,17472
1399/10/30,0,1000,0,17472
1399/10/30,0,900,0,17472
1399/10/30,0,550,0,17472
1399/10/30,0,14867,0,17472
1399/10/30,0,12936,0,17472
1399/10/30,0,60,0,17472
1399/10/30,0,387,0,17472
1399/10/30,0,369,0,17472
1399/10/30,0,1049,0,17472
1399/10/09,12426,0,44151,0
1399/10/10,384,0,44788,0
1399/10/10,252,0,44788,0
1399/10/10,120,0,44788,0
1399/10/10,500,0,44788,0
1399/10/10,1000,0,44788,0
1399/10/10,3147,0,44788,0
1399/10/10,1500,0,44788,0
1399/10/10,1594,0,44788,0
1399/10/10,1063,0,44788,0
1399/10/10,300,0,44788,0
1399/10/10,115,0,44788,0
1399/10/10,20000,0,44788,0
1399/10/10,500,0,44788,0
1399/10/10,350,0,44788,0
1399/10/10,4112,0,44788,0
1399/10/10,1000,0,44788,0
1399/10/10,1000,0,44788,0
1399/10/10,250,0,44788,0
1399/10/10,150,0,44788,0
1399/10/10,150,0,44788,0
1399/10/10,110,0,44788,0
1399/10/10,25,0,44788,0
1399/10/10,10,0,44788,0
1399/10/10,2430,0,44788,0
1399/10/10,1127,0,44788,0
1399/10/10,443,0,44788,0
1399/10/10,176,0,44788,0
1399/10/10,284,0,44788,0
1399/10/21,0,3085,0,48443
1399/10/21,0,1028,0,48443
1399/10/21,0,210,0,48443
1399/10/21,0,843,0,48443
1399/10/21,0,1070,0,48443
1399/10/21,0,3500,0,48443
1399/10/21,0,158,0,48443
1399/10/21,0,104,0,48443
1399/10/21,0,205,0,48443
1399/10/21,0,1000,0,48443
1399/10/21,0,265,0,48443
1399/10/21,0,105,0,48443
1399/10/21,0,5000,0,48443
1399/10/21,0,104,0,48443
1399/10/21,0,1108,0,48443
1399/10/21,0,411,0,48443
1399/10/21,0,140,0,48443
1399/10/21,0,3500,0,48443
1399/10/21,0,1100,0,48443
1399/10/21,0,115,0,48443
1399/10/21,0,200,0,48443
1399/10/21,0,108,0,48443
1399/10/21,0,500,0,48443
1399/10/21,0,250,0,48443
1399/10/21,0,200,0,48443
1399/10/21,0,3500,0,48443
1399/10/21,0,7000,0,48443
1399/10/21,0,150,0,48443
1399/10/21,0,6000,0,48443
1399/10/21,0,265,0,48443
1399/10/21,0,411,0,48443
1399/10/21,0,2000,0,48443
1399/10/21,0,104,0,48443
1399/10/21,0,230,0,48443
1399/10/21,0,150,0,48443
1399/10/21,0,230,0,48443
1399/10/21,0,110,0,48443
1399/10/21,0,308,0,48443
1399/10/21,0,2401,0,48443
1399/10/21,0,5265,0,48443
1399/10/21,0,1000,0,48443
1399/10/21,0,1000,0,48443
1399/10/21,0,85,0,48443
1399/07/02,493,0,10100,0
1399/10/09,0,493,0,10721
1399/09/19,56,0,14484,0
1399/09/29,0,56,0,17392
1399/09/12,7,0,25000,0
1399/09/16,0,7,0,26411
1399/05/29,10,0,6000,0
1399/08/10,0,10,0,15942
1399/05/04,8118,0,46530,0
1399/08/10,0,8118,0,14190
1399/10/17,0,3979,0,11170
1399/09/04,565,0,71910,0
1399/09/04,10507,0,71910,0
1399/09/04,674,0,71910,0
1399/09/04,12326,0,71910,0
1399/09/04,470,0,71910,0
1399/09/04,2377,0,71910,0
1399/09/04,10623,0,71910,0
1399/09/04,152,0,71910,0
1399/09/04,1517,0,71910,0
1399/09/04,11483,0,71910,0
1399/09/04,2446,0,71910,0
1399/09/04,1291,0,71910,0
1399/09/04,800,0,71910,0
1399/09/04,519,0,71910,0
1399/09/04,450,0,71910,0
1399/09/04,226,0,71910,0
1399/09/04,100,0,71910,0
1399/09/04,100,0,71910,0
1399/09/04,54,0,71910,0
1399/09/17,0,10000,0,106000
1399/09/17,0,5215,0,105500
1399/09/17,0,733,0,105310
1399/09/17,0,223,0,105100
1399/09/17,0,500,0,105100
1399/09/17,0,48,0,105100
1399/09/17,0,200,0,105030
1399/09/17,0,880,0,105030
1399/09/17,0,91,0,105010
1399/09/17,0,1423,0,105010
1399/09/17,0,687,0,105010
1399/09/17,0,10000,0,105960
1399/09/17,0,532,0,105850
1399/09/17,0,100,0,105850
1399/09/17,0,1000,0,105850
1399/09/17,0,2354,0,105850
1399/09/17,0,6014,0,105850
1399/09/17,0,1136,0,105940
1399/09/17,0,57,0,105940
1399/09/17,0,3230,0,105960
1399/09/17,0,277,0,105960
1399/09/17,0,6493,0,105960
1399/09/17,0,5487,0,106150
1399/10/08,32141,0,22020,0
1399/10/08,19954,0,22020,0
1399/10/14,0,1720,0,20750
1399/10/14,0,8280,0,20750
1399/10/14,0,2147,0,20780
1399/10/14,0,12853,0,20880
1399/10/14,0,10000,0,20940
1399/10/14,0,664,0,21000
1399/10/14,0,9336,0,20900
1399/10/14,0,172,0,20890
1399/10/14,0,6923,0,20750
1399/04/24,5012,0,17290,0
1399/04/24,150,0,17290,0
1399/04/24,2330,0,17290,0
1399/04/24,15504,0,17290,0
1399/05/04,0,5000,0,16200
1399/05/04,0,17996,0,16490
